50.12,-124.0,986.2835693359375
50.12,-123.997,1018.925659179688
50.12,-123.994,1069.3349609375
50.12,-123.991,1140.969604492188
50.12,-123.988,1242.912963867188
50.12,-123.985,1126.0400390625
50.12,-123.982,871.1109008789062
50.12,-123.979,840.6735229492188
50.12,-123.976,853.6040649414062
50.12,-123.973,835.7637329101562
50.12,-123.97,770.6043701171875
50.12,-123.967,684.5672607421875
50.12,-123.964,659.5574951171875
50.12,-123.961,705.8062744140625
50.12,-123.958,833.6705932617188
50.12,-123.955,971.4075317382812
50.12,-123.952,1194.252685546875
50.12,-123.949,1341.646240234375
50.12,-123.946,1434.26953125
50.12,-123.943,1389.83251953125
50.12,-123.94,1388.859497070312
50.12,-123.937,1401.836059570312
50.12,-123.934,1503.508422851562
50.12,-123.931,1516.967651367188
50.12,-123.928,1510.043212890625
50.12,-123.925,1329.400634765625
50.12,-123.922,1184.398803710938
50.12,-123.919,1020.999755859375
50.12,-123.916,903.1177978515625
50.12,-123.913,833.0
50.12,-123.91,833.0
50.12,-123.907,833.0
50.12,-123.904,863.922119140625
50.12,-123.901,980.1650390625
50.12,-123.898,1142.78271484375
50.12,-123.895,1201.799072265625
50.12,-123.892,1247.590576171875
50.12,-123.889,1309.875610351562
50.12,-123.886,1381.783813476562
50.12,-123.883,1489.476440429688
50.12,-123.88,1540.680419921875
50.12,-123.877,1360.13134765625
50.12,-123.874,1228.597290039062
50.12,-123.871,1034.655029296875
50.12,-123.868,914.1599731445312
50.12,-123.865,721.0621948242188
50.12,-123.862,585.2364501953125
50.12,-123.859,446.6357421875
50.12,-123.856,299.9425964355469
50.12,-123.853,200.9276733398438
50.12,-123.85,140.8918304443359
50.12,-123.847,65.34844207763672
50.12,-123.844,17.76906585693359
50.12,-123.841,0.0
50.12,-123.838,0.0
50.12,-123.835,0.0
50.12,-123.832,0.0
50.12,-123.829,0.0
50.12,-123.826,0.0
50.12,-123.823,0.0
50.12,-123.82,0.0
50.12,-123.817,0.0
50.12,-123.814,0.0
50.12,-123.81099999999999,0.0
50.12,-123.80799999999999,0.0
50.12,-123.80499999999999,0.0
50.12,-123.80199999999999,0.0
50.12,-123.79899999999999,0.0
50.12,-123.79599999999999,0.1914586126804352
50.12,-123.79299999999999,23.10077476501465
50.12,-123.78999999999999,57.30666732788086
50.12,-123.78699999999999,92.57208251953125
50.12,-123.78399999999999,117.6660308837891
50.12,-123.78099999999999,115.0951385498047
50.12,-123.77799999999999,156.4734191894531
50.12,-123.77499999999999,206.6814880371094
50.12,-123.77199999999999,238.3260498046875
50.12,-123.76899999999999,288.3323364257812
50.12,-123.76599999999999,337.1551818847656
50.12,-123.76299999999999,394.735595703125
50.12,-123.75999999999999,448.4684448242188
50.12,-123.75699999999999,560.172119140625
50.12,-123.75399999999999,634.6843872070312
50.12,-123.75099999999999,767.869140625
50.12,-123.74799999999999,887.5265502929688
50.12,-123.74499999999999,993.3237915039062
50.12,-123.74199999999999,1092.222412109375
50.12,-123.73899999999999,1172.528198242188
50.12,-123.73599999999999,1272.9033203125
50.12,-123.73299999999999,1340.587524414062
50.12,-123.72999999999999,1337.941284179688
50.12,-123.72699999999999,1358.718383789062
50.12,-123.72399999999999,1394.366577148438
50.12,-123.72099999999999,1228.109619140625
50.12,-123.71799999999999,1090.171020507812
50.12,-123.71499999999999,912.2089233398438
50.12,-123.71199999999999,785.5243530273438
50.12,-123.70899999999999,660.73486328125
50.12,-123.70599999999999,571.8138427734375
50.12,-123.70299999999999,515.0933837890625
50.12,-123.69999999999999,383.9360046386719
50.12,-123.69699999999999,177.1034393310547
50.12,-123.69399999999999,54.0
50.12,-123.69099999999999,56.69990921020508
50.12,-123.68799999999999,95.11466979980469
50.12,-123.68499999999999,363.9626770019531
50.12,-123.68199999999999,416.2867431640625
50.12,-123.67899999999999,451.8036499023438
50.12,-123.67599999999999,415.5452575683594
50.12,-123.67299999999999,365.3464965820312
50.12,-123.66999999999999,325.4102783203125
50.12,-123.66699999999999,305.1324462890625
50.12,-123.66399999999999,258.0139465332031
50.12,-123.66099999999999,218.7113037109375
50.12,-123.65799999999999,291.68408203125
50.12,-123.65499999999999,340.2453308105469
50.12,-123.65199999999999,399.10400390625
50.12,-123.64899999999999,505.4564514160156
50.12,-123.64599999999999,665.1871948242188
50.12,-123.64299999999999,829.6210327148438
50.12,-123.63999999999999,996.5280151367188
50.12,-123.63699999999999,1235.37939453125
50.12,-123.63399999999999,1461.789916992188
50.12,-123.63099999999999,1684.027221679688
50.12,-123.62799999999999,1685.72412109375
50.12,-123.62499999999999,1729.210083007812
50.12,-123.62199999999999,1636.234497070312
50.12,-123.61899999999999,1682.602661132812
50.12,-123.61599999999999,1615.613037109375
50.12,-123.61299999999999,1653.52587890625
50.12,-123.60999999999999,1627.758911132812
50.12,-123.60699999999999,1713.985717773438
50.12,-123.60399999999998,1716.772705078125
50.12,-123.60099999999998,1717.64404296875
50.12,-123.59799999999998,1830.41650390625
50.12,-123.59499999999998,1995.430908203125
50.12,-123.59199999999998,2129.985595703125
50.12,-123.58899999999998,2056.150390625
50.12,-123.58599999999998,1941.0224609375
50.12,-123.58299999999998,1843.071044921875
50.12,-123.57999999999998,1728.337280273438
50.12,-123.57699999999998,1615.491821289062
50.12,-123.57399999999998,1620.0
50.12,-123.57099999999998,1656.251708984375
50.12,-123.56799999999998,1749.370239257812
50.12,-123.56499999999998,1958.70751953125
50.12,-123.56199999999998,1989.906127929688
50.12,-123.55899999999998,1877.078369140625
50.12,-123.55599999999998,1705.92333984375
50.12,-123.55299999999998,1469.396362304688
50.12,-123.54999999999998,1340.197021484375
50.12,-123.54699999999998,1222.150390625
50.12,-123.54399999999998,1201.810668945312
50.12,-123.54099999999998,1351.512573242188
50.12,-123.53799999999998,1516.115600585938
50.12,-123.53499999999998,1679.804443359375
50.12,-123.53199999999998,1648.232543945312
50.12,-123.52899999999998,1660.54150390625
50.12,-123.52599999999998,1812.762084960938
50.12,-123.52299999999998,1850.8779296875
50.12,-123.51999999999998,1889.964477539062
50.12,-123.51699999999998,1661.06591796875
50.12,-123.51399999999998,1575.334350585938
50.12,-123.51099999999998,1281.473999023438
50.12,-123.50799999999998,1163.92919921875
50.12,-123.50499999999998,942.3529052734375
50.12,-123.50199999999998,776.1528930664062
50.12,-123.49899999999998,693.6582641601562
50.12,-123.49599999999998,789.8584594726562
50.12,-123.49299999999998,882.3328857421875
50.12,-123.48999999999998,1036.463134765625
50.12,-123.48699999999998,1136.65576171875
50.12,-123.48399999999998,1086.557495117188
50.12,-123.48099999999998,1102.061767578125
50.12,-123.47799999999998,1043.616577148438
50.12,-123.47499999999998,968.4574584960938
50.12,-123.47199999999998,906.61767578125
50.12,-123.46899999999998,887.0081176757812
50.12,-123.46599999999998,821.4588012695312
50.12,-123.46299999999998,590.6768798828125
50.12,-123.45999999999998,515.8353881835938
50.12,-123.45699999999998,474.7962646484375
50.12,-123.45399999999998,413.838623046875
50.12,-123.45099999999998,361.2142333984375
50.12,-123.44799999999998,285.4609985351562
50.12,-123.44499999999998,266.1430969238281
50.12,-123.44199999999998,288.2852783203125
50.12,-123.43899999999998,196.2461700439453
50.12,-123.43599999999998,236.8592224121094
50.12,-123.43299999999998,331.773681640625
50.12,-123.42999999999998,427.239990234375
50.12,-123.42699999999998,554.4481201171875
50.12,-123.42399999999998,683.5841674804688
50.12,-123.42099999999998,737.5491943359375
50.12,-123.41799999999998,709.6035766601562
50.12,-123.41499999999998,615.90576171875
50.12,-123.41199999999998,459.6932067871094
50.12,-123.40899999999998,276.3944396972656
50.12,-123.40599999999998,199.8382263183594
50.12,-123.40299999999998,186.156982421875
50.12,-123.39999999999998,173.0
50.12,-123.39699999999998,170.3740386962891
50.12,-123.39399999999998,170.0
50.12,-123.39099999999998,170.0823822021484
50.12,-123.38799999999998,308.8019409179688
50.12,-123.38499999999998,448.6304016113281
50.12,-123.38199999999998,459.6725463867188
50.12,-123.37899999999998,643.7570190429688
50.12,-123.37599999999998,740.1348876953125
50.12,-123.37299999999998,899.8024291992188
50.12,-123.36999999999998,932.4972534179688
50.12,-123.36699999999998,1016.637634277344
50.12,-123.36399999999998,928.5535888671875
50.12,-123.36099999999998,951.6177978515625
50.12,-123.35799999999998,943.718017578125
50.12,-123.35499999999998,1022.424865722656
50.12,-123.35199999999998,1200.044677734375
50.12,-123.34899999999998,1340.572265625
50.12,-123.34599999999998,1496.399658203125
50.12,-123.34299999999998,1632.831909179688
50.12,-123.33999999999997,1710.53955078125
50.12,-123.33699999999997,1629.0712890625
50.12,-123.33399999999997,1656.560180664062
50.12,-123.33099999999997,1741.243896484375
50.12,-123.32799999999997,1784.573974609375
50.12,-123.32499999999997,1835.992919921875
50.12,-123.32199999999997,1789.607421875
50.12,-123.31899999999997,1728.657836914062
50.12,-123.31599999999997,1659.451538085938
50.12,-123.31299999999997,1684.47119140625
50.12,-123.30999999999997,1599.784057617188
50.12,-123.30699999999997,1583.973388671875
50.12,-123.30399999999997,1661.194458007812
50.12,-123.30099999999997,1743.048583984375
50.12,-123.29799999999997,1868.05029296875
50.12,-123.29499999999997,2088.707763671875
50.12,-123.29199999999997,2296.04443359375
50.12,-123.28899999999997,2236.11767578125
50.12,-123.28599999999997,2087.53515625
50.12,-123.28299999999997,2012.034545898438
50.12,-123.27999999999997,1941.317626953125
50.12,-123.27699999999997,1898.161743164062
50.12,-123.27399999999997,1867.2607421875
50.12,-123.27099999999997,1833.561767578125
50.12,-123.26799999999997,1805.29296875
50.12,-123.26499999999997,1776.232055664062
50.12,-123.26199999999997,1744.0322265625
50.12,-123.25899999999997,1713.950073242188
50.12,-123.25599999999997,1695.302612304688
50.12,-123.25299999999997,1719.725219726562
50.12,-123.24999999999997,1747.671142578125
50.12,-123.24699999999997,1761.9150390625
50.12,-123.24399999999997,1803.016479492188
50.12,-123.24099999999997,1822.79443359375
50.12,-123.23799999999997,1859.908813476562
50.12,-123.23499999999997,1951.562866210938
50.12,-123.23199999999997,2089.158447265625
50.12,-123.22899999999997,2127.015869140625
50.12,-123.22599999999997,2034.992797851562
50.12,-123.22299999999997,1980.683959960938
50.12,-123.21999999999997,1941.040893554688
50.12,-123.21699999999997,1921.78564453125
50.12,-123.21399999999997,1888.098266601562
50.12,-123.21099999999997,1953.573486328125
50.12,-123.20799999999997,1996.321655273438
50.12,-123.20499999999997,2021.254272460938
50.12,-123.20199999999997,1940.776123046875
50.12,-123.19899999999997,1882.505737304688
50.12,-123.19599999999997,1817.85400390625
50.12,-123.19299999999997,1749.984375
50.12,-123.18999999999997,1702.734252929688
50.12,-123.18699999999997,1606.040405273438
50.12,-123.18399999999997,1542.089965820312
50.12,-123.18099999999997,1441.379516601562
50.12,-123.17799999999997,1391.350219726562
50.12,-123.17499999999997,1374.767578125
50.12,-123.17199999999997,1345.776489257812
50.12,-123.16899999999997,1269.305053710938
50.12,-123.16599999999997,1194.097900390625
50.12,-123.16299999999997,1133.815063476562
50.12,-123.15999999999997,1026.359252929688
50.12,-123.15699999999997,1021.749694824219
50.12,-123.15399999999997,1048.04052734375
50.12,-123.15099999999997,1005.120788574219
50.12,-123.14799999999997,937.0902099609375
50.12,-123.14499999999997,885.8880004882812
50.12,-123.14199999999997,845.537841796875
50.12,-123.13899999999997,848.4947509765625
50.12,-123.13599999999997,864.1640014648438
50.12,-123.13299999999997,824.9714965820312
50.12,-123.12999999999997,769.0296630859375
50.12,-123.12699999999997,715.03857421875
50.12,-123.12399999999997,694.4390869140625
50.12,-123.12099999999997,730.409423828125
50.12,-123.11799999999997,790.9701538085938
50.12,-123.11499999999997,853.0426025390625
50.12,-123.11199999999997,943.9197387695312
50.12,-123.10899999999997,963.015625
50.12,-123.10599999999997,938.37744140625
50.12,-123.10299999999997,953.7030639648438
50.12,-123.09999999999997,977.3724365234375
50.12,-123.09699999999997,1049.327026367188
50.12,-123.09399999999997,1109.830810546875
50.12,-123.09099999999997,1137.647094726562
50.12,-123.08799999999997,1192.022216796875
50.12,-123.08499999999997,1288.973388671875
50.12,-123.08199999999997,1342.146118164062
50.12,-123.07899999999997,1406.251342773438
50.12,-123.07599999999996,1510.629760742188
50.12,-123.07299999999996,1547.810791015625
50.12,-123.06999999999996,1607.472045898438
50.12,-123.06699999999996,1628.3984375
50.12,-123.06399999999996,1626.728393554688
50.12,-123.06099999999996,1673.787353515625
50.12,-123.05799999999996,1744.152709960938
50.12,-123.05499999999996,1774.61474609375
50.12,-123.05199999999996,1777.76171875
50.12,-123.04899999999996,1718.405151367188
50.12,-123.04599999999996,1687.0
50.12,-123.04299999999996,1650.220581054688
50.12,-123.03999999999996,1601.746704101562
50.12,-123.03699999999996,1589.3349609375
50.12,-123.03399999999996,1667.847045898438
50.12,-123.03099999999996,1657.767333984375
50.12,-123.02799999999996,1677.835327148438
50.12,-123.02499999999996,1728.764038085938
50.12,-123.02199999999996,1693.224487304688
50.12,-123.01899999999996,1488.444946289062
50.12,-123.01599999999996,1388.972045898438
50.12,-123.01299999999996,1309.642700195312
50.12,-123.00999999999996,1253.878051757812
50.12,-123.00699999999996,1183.617797851562
50.12,-123.00399999999996,1179.09521484375
50.12,-123.00099999999996,1047.566528320312
50.12,-122.99799999999996,974.8885498046875
50.12,-122.99499999999996,873.74462890625
50.12,-122.99199999999996,827.2664184570312
50.12,-122.98899999999996,728.845458984375
50.12,-122.98599999999996,659.6541137695312
50.12,-122.98299999999996,641.0
50.12,-122.97999999999996,641.0
50.12,-122.97699999999996,641.0
50.12,-122.97399999999996,650.3658447265625
50.12,-122.97099999999996,681.8381958007812
