50.12,-128,0
50.12,-127.975,0
50.12,-127.95,0
50.12,-127.925,0
50.12,-127.9,250.8417816
50.12,-127.875,313.5206604
50.12,-127.85,487.5253296
50.12,-127.825,106.0947647
50.12,-127.8,266.5606384
50.12,-127.775,449.7848816
50.12,-127.75,170.0209961
50.12,-127.725,0
50.12,-127.7,0
50.12,-127.675,0
50.12,-127.65,0
50.12,-127.625,5.117333412
50.12,-127.6,0
50.12,-127.575,0
50.12,-127.55,0.063992098
50.12,-127.525,0
50.12,-127.5,85.8088913
50.12,-127.475,0
50.12,-127.45,225.9839935
50.12,-127.425,265.7368774
50.12,-127.4,793.9813232
50.12,-127.375,533.9703979
50.12,-127.35,459.1028748
50.12,-127.325,102.4373093
50.12,-127.3,22.35288811
50.12,-127.275,101.094223
50.12,-127.25,0
50.12,-127.225,85.53333282
50.12,-127.2,497.6029968
50.12,-127.175,437.0889282
50.12,-127.15,517.0995483
50.12,-127.125,596.0412598
50.12,-127.1,0
50.12,-127.075,6.647110939
50.12,-127.05,14
50.12,-127.025,30.7839241
50.12,-127,35.14378357
50.12,-126.975,320.1635437
50.12,-126.95,53.59893799
50.12,-126.925,605.4266968
50.12,-126.9,945.9412231
50.12,-126.875,385.2009888
50.12,-126.85,384.0015869
50.12,-126.825,576.8724976
50.12,-126.8,703.8828735
50.12,-126.775,701.4534912
50.12,-126.75,1037.987183
50.12,-126.725,1143.929932
50.12,-126.7,1207.008179
50.12,-126.675,899.2489014
50.12,-126.65,803.8266602
50.12,-126.625,751.006958
50.12,-126.6,189.7533264
50.12,-126.575,456.6035461
50.12,-126.55,636.3234253
50.12,-126.525,704.1911011
50.12,-126.5,255.1591187
50.12,-126.475,209.0480042
50.12,-126.45,467.1329041
50.12,-126.425,398.9911194
50.12,-126.4,583.3189697
50.12,-126.375,1194.986206
50.12,-126.35,1243.18335
50.12,-126.325,1386.506714
50.12,-126.3,1057.67688
50.12,-126.275,1143.336182
50.12,-126.25,634.5343018
50.12,-126.225,1620.20874
50.12,-126.2,1238.266235
50.12,-126.175,1427.211548
50.12,-126.15,1186.803589
50.12,-126.125,907.2606812
50.12,-126.1,431.0657654
50.12,-126.075,954.9292603
50.12,-126.05,221
50.12,-126.025,751.8009644
50.12,-126,1049.038208
50.12,-125.975,1209.098633
50.12,-125.95,1057.65686
50.12,-125.925,1004.515564
50.12,-125.9,592.7828369
50.12,-125.875,792
50.12,-125.85,334.8382263
50.12,-125.825,783.878479
50.12,-125.8,337.2586365
50.12,-125.775,681.7247925
50.12,-125.75,642
50.12,-125.725,323.5635681
50.12,-125.7,242.0879974
50.12,-125.675,209
50.12,-125.65,209.8382263
50.12,-125.625,288.0882874
50.12,-125.6,354.3235474
50.12,-125.575,186
50.12,-125.55,333.1671143
50.12,-125.525,235
50.12,-125.5,205
50.12,-125.475,219.1617737
50.12,-125.45,229.0972137
50.12,-125.425,208.5529175
50.12,-125.4,60.73155594
50.12,-125.375,0
50.12,-125.35,0
50.12,-125.325,0
50.12,-125.3,43.01387405
50.12,-125.275,161.3414459
50.12,-125.25,115.3744583
50.12,-125.225,0
50.12,-125.2,0
50.12,-125.175,0
50.12,-125.15,0
50.12,-125.125,0
50.12,-125.1,0
50.12,-125.075,0
50.12,-125.05,41.8382225
50.12,-125.025,143.4248962
50.12,-125,27.8382225
50.12,-124.975,186.6338806
50.12,-124.95,144.3315582
50.12,-124.925,86.41866302
50.12,-124.9,0
50.12,-124.875,0
50.12,-124.85,0
50.12,-124.825,190.9394226
50.12,-124.8,0
50.12,-124.775,0
50.12,-124.75,0
50.12,-124.725,68.28710938
50.12,-124.7,0
50.12,-124.675,62.30237198
50.12,-124.65,116.8035583
50.12,-124.625,216.6435547
50.12,-124.6,145.9281616
50.12,-124.575,189.7521362
50.12,-124.55,669.6937866
50.12,-124.525,178.0620422
50.12,-124.5,298.9039917
50.12,-124.475,377.3331909
50.12,-124.45,960.9840088
50.12,-124.425,1048.163696
50.12,-124.4,769.1757202
50.12,-124.375,56
50.12,-124.35,480.5778809
50.12,-124.325,1240.031616
50.12,-124.3,1215.301636
50.12,-124.275,1396.548462
50.12,-124.25,992.4551392
50.12,-124.225,711.4275513
50.12,-124.2,381.73349
50.12,-124.175,1387.492432
50.12,-124.15,1425.844482
50.12,-124.125,1326.087036
50.12,-124.1,1191.871948
50.12,-124.075,413.7084351
50.12,-124.05,1505.263916
50.12,-124.025,1391.955566
50.12,-124,986.2835693
50.12,-123.975,846.8674927
50.12,-123.95,1302.272949
50.12,-123.925,1329.400635
50.12,-123.9,1041.621338
50.12,-123.875,1262.586914
50.12,-123.85,140.8918304
50.12,-123.825,0
50.12,-123.8,0
50.12,-123.775,206.681488
50.12,-123.75,807.9706421
50.12,-123.725,1404.977173
50.12,-123.7,383.9360046
50.12,-123.675,402.0133667
50.12,-123.65,470.0746155
50.12,-123.625,1729.210083
50.12,-123.6,1734.272949
50.12,-123.575,1620
50.12,-123.55,1340.197021
50.12,-123.525,1822.776978
50.12,-123.5,718.355835
50.12,-123.475,968.4574585
50.12,-123.45,336.3502808
50.12,-123.425,627.34375
50.12,-123.4,173
50.12,-123.375,811.6168823
50.12,-123.35,1307.637085
50.12,-123.325,1835.99292
50.12,-123.3,1784.655884
50.12,-123.275,1879.258667
50.12,-123.25,1747.671143
50.12,-123.225,2014.983154
50.12,-123.2,1912.627197
50.12,-123.175,1374.767578
50.12,-123.15,979.0862427
50.12,-123.125,694.111084
50.12,-123.1,977.3724365
50.12,-123.075,1531.158203
50.12,-123.05,1732.098633
50.12,-123.025,1728.764038
50.12,-123,1009.179443
50.12,-122.975,643.8640137
50.12,-122.95,663.8381958
50.12,-122.925,923.0336304
50.12,-122.9,1364.942383
50.12,-122.875,1789.920898
50.12,-122.85,1589.165161
50.12,-122.825,1344.487061
50.12,-122.8,1850.095581
50.12,-122.775,2028.181152
50.12,-122.75,2052.758301
50.12,-122.725,2347.741455
50.12,-122.7,1568.075684
50.12,-122.675,1262.161743
50.12,-122.65,1664.172485
50.12,-122.625,1744.897095
50.12,-122.6,2097.221436
50.12,-122.575,1429.461792
50.12,-122.55,541.628418
50.12,-122.525,199
50.12,-122.5,946.8022461
50.12,-122.475,1541.56543
50.12,-122.45,1759.141235
50.12,-122.425,1323.931152
50.12,-122.4,1818.906494
50.12,-122.375,1445.43457
50.12,-122.35,1799.304321
50.12,-122.325,1985.636475
50.12,-122.3,1801.971436
50.12,-122.275,1606.119141
50.12,-122.25,1976.161743
50.12,-122.225,2527.489014
50.12,-122.2,2106.721191
50.12,-122.175,2185.075684
50.12,-122.15,2249.190186
50.12,-122.125,2139.959229
50.12,-122.1,1990.428467
50.12,-122.075,2062.806152
50.12,-122.05,1774.305176
50.12,-122.025,1637.933594
50.12,-122,2492.14502
50.12,-121.975,1899.730103
50.12,-121.95,1849.579224
50.12,-121.925,1472.794678
50.12,-121.9,1642.237915
50.12,-121.875,2015.951172
50.12,-121.85,1555.060425
50.12,-121.825,1119.87793
50.12,-121.8,1037.245972
50.12,-121.775,892
50.12,-121.75,989.8903809
50.12,-121.725,1384.794556
50.12,-121.7,1745.536011
50.12,-121.675,1435.691772
50.12,-121.65,782.8311157
50.12,-121.625,960.2576904
50.12,-121.6,620.1828613
50.12,-121.575,268.1747742
50.12,-121.55,499.3128357
50.12,-121.525,1161.532471
50.12,-121.5,1659.720581
50.12,-121.475,1502.466675
50.12,-121.45,1783.807739
